image_path,filename,relative_path,dataset,normalized_mos,mos_100,split,hard_false_positive,strong_hard_false_positive,manual_false_positive,missing_image,existing_combined_score,koniq_teacher_score,flive_teacher_score,mixed112_score,delta_mixed112_existing,guard_source_score_100,guard_cap_100,false_positive_margin,source_note
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_004615.jpg,JPEGImages__2008_004615.jpg,voc_emotic_ava/JPEGImages__2008_004615.jpg,flive,0.7735947820095972,77.35947820095971,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2011_006413.jpg,VOC2012__2011_006413.jpg,voc_emotic_ava/VOC2012__2011_006413.jpg,flive,0.561058451631307,56.105845163130695,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8419805674.jpg,8419805674.jpg,8419805674.jpg,koniq,0.81325,81.325,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__687920.jpg,AVA__687920.jpg,voc_emotic_ava/AVA__687920.jpg,flive,0.0970584587261369,9.70584587261369,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/1576235224.jpg,1576235224.jpg,1576235224.jpg,koniq,0.289065217391304,28.906521739130397,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07632.jpg,07632.jpg,07632.jpg,spaq,0.868,86.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4882465125.jpg,4882465125.jpg,4882465125.jpg,koniq,0.32466814159292,32.466814159292,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000559949.jpg,EMOTIC__COCO_train2014_000000559949.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000559949.jpg,flive,0.567279104437674,56.727910443767406,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05810.jpg,05810.jpg,05810.jpg,spaq,0.346,34.599999999999994,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__840176.jpg,AVA__840176.jpg,voc_emotic_ava/AVA__840176.jpg,flive,0.6698353864448815,66.98353864448815,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09901.jpg,09901.jpg,09901.jpg,spaq,0.368,36.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2008_003333.jpg,VOC2012__2008_003333.jpg,voc_emotic_ava/VOC2012__2008_003333.jpg,flive,0.6034762961412852,60.347629614128515,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6974976461.jpg,6974976461.jpg,6974976461.jpg,koniq,0.637,63.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05313.jpg,05313.jpg,05313.jpg,spaq,0.744,74.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/outputs/test_vila_aesthetic_direct_compare_20260504_153044/thumbs/20230201_181300.jpg,20230201_181300.jpg,20230201_181300.jpg,hard_fp,,,hard_fp,True,False,True,False,,,,,,,,5.0,manual_user_flagged
/home/omen_pc1/photo_score_project/data/raw/spaq/02900.jpg,02900.jpg,02900.jpg,spaq,0.285,28.499999999999996,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/1809848435.jpg,1809848435.jpg,1809848435.jpg,koniq,0.247278761061947,24.7278761061947,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03430.jpg,03430.jpg,03430.jpg,spaq,0.339,33.900000000000006,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02860.jpg,02860.jpg,02860.jpg,spaq,0.6719999999999999,67.19999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4243875190.jpg,4243875190.jpg,4243875190.jpg,koniq,0.691949541284404,69.1949541284404,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__350630.jpg,AVA__350630.jpg,voc_emotic_ava/AVA__350630.jpg,flive,0.6587413858583594,65.87413858583594,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_002845.jpg,JPEGImages__2008_002845.jpg,voc_emotic_ava/JPEGImages__2008_002845.jpg,flive,0.5985517710854674,59.85517710854674,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02359.jpg,02359.jpg,02359.jpg,spaq,0.7929999999999999,79.3,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
