id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected,teacher_subset_bucket,teacher_subset_id
ava__train__946808.jpg__a3e15c82,ava,train,data/processed/ava/train.csv,data/raw/ava/images/946808.jpg,/home/omen_pc1/ava/images/946808.jpg,946808.jpg,800,536,,,4.696035,6.0,0.026432,5.0,0.022026,17.0,0.07489,63.0,0.277533,90.0,0.396476,32.0,0.140969,9.0,0.039648,3.0,0.013216,2.0,0.008811,0.0,0.0,5.91387,0.545986,0.42662,0.38216,"['alamp', 'nima', 'rgnet']",0.416327,0.426741,-0.010414,2594,2567,27,0.8643333333333333,rejected_low,False,rejected_low,teacher__42__ava__946808.jpg__570b57e0
aadb__train__farm1_282_20106795651_b191635c96_b.jpg__5e00304f,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_282_20106795651_b191635c96_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_282_20106795651_b191635c96_b.jpg,farm1_282_20106795651_b191635c96_b.jpg,1024,768,0.4,farm1_282_20106795651_b191635c96_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.359835,0.484426,0.486595,0.455593,"['alamp', 'nima', 'rgnet']",0.470877,0.473869,-0.002992,1883,1904,-21,0.6273333333333333,middle_near_miss,False,middle_near_miss,teacher__43__aadb__farm1_282_20106795651_b191635c96_b.jpg__356afdf5
ava__test__293868.jpg__b4f4dd5e,ava,test,data/processed/ava/test.csv,data/raw/ava/images/293868.jpg,/home/omen_pc1/ava/images/293868.jpg,293868.jpg,508,640,,,5.208531,0.0,0.0,4.0,0.018957,14.0,0.066351,50.0,0.236967,62.0,0.293839,51.0,0.241706,17.0,0.080569,7.0,0.033175,2.0,0.009479,4.0,0.018957,5.769392,0.529932,0.452117,0.482538,"['alamp', 'nima', 'rgnet']",0.475109,0.475958,-0.000849,1813,1876,-63,0.604,middle_near_miss,False,middle_near_miss,teacher__44__ava__293868.jpg__2454333f
ava__train__677071.jpg__b6b641e2,ava,train,data/processed/ava/train.csv,data/raw/ava/images/677071.jpg,/home/omen_pc1/ava/images/677071.jpg,677071.jpg,640,259,,,4.659341,6.0,0.032967,5.0,0.027473,21.0,0.115385,55.0,0.302198,53.0,0.291209,23.0,0.126374,10.0,0.054945,6.0,0.032967,2.0,0.010989,1.0,0.005495,5.359801,0.484422,0.447052,0.456539,"['alamp', 'nima', 'rgnet']",0.455533,0.456452,-0.000919,2124,2204,-80,0.7076666666666667,rejected_low,False,rejected_low,teacher__45__ava__677071.jpg__e7a601a9
ava__train__892957.jpg__e78e1491,ava,train,data/processed/ava/train.csv,data/raw/ava/images/892957.jpg,/home/omen_pc1/ava/images/892957.jpg,892957.jpg,800,533,,,6.243055,0.0,0.0,3.0,0.020833,2.0,0.013889,11.0,0.076389,31.0,0.215278,33.0,0.229167,34.0,0.236111,20.0,0.138889,8.0,0.055556,2.0,0.013889,5.748984,0.527665,0.509776,0.465656,"['alamp', 'nima', 'rgnet']",0.489505,0.494811,-0.005306,1577,1557,20,0.5253333333333333,middle_near_miss,False,middle_near_miss,teacher__46__ava__892957.jpg__c197a4b2
ava__test__450575.jpg__85a8982f,ava,test,data/processed/ava/test.csv,data/raw/ava/images/450575.jpg,/home/omen_pc1/ava/images/450575.jpg,450575.jpg,640,512,,,4.133106,17.0,0.05802,16.0,0.054608,56.0,0.191126,97.0,0.331058,64.0,0.21843,26.0,0.088737,8.0,0.027304,7.0,0.023891,2.0,0.006826,0.0,0.0,5.662961,0.518107,0.480706,0.312212,"['alamp', 'nima', 'rgnet']",0.400199,0.418919,-0.01872,2732,2653,79,0.9103333333333332,rejected_low,False,rejected_low,teacher__47__ava__450575.jpg__a2db801a
aadb__train__farm1_270_19798314148_7edc49d610_b.jpg__1c93ac45,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_270_19798314148_7edc49d610_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_270_19798314148_7edc49d610_b.jpg,farm1_270_19798314148_7edc49d610_b.jpg,1024,1024,0.5,farm1_270_19798314148_7edc49d610_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.684239,0.520471,0.464016,0.560958,"['alamp', 'nima', 'rgnet']",0.518132,0.511261,0.006871,1180,1311,-131,0.393,middle_near_miss,False,middle_near_miss,teacher__48__aadb__farm1_270_19798314148_7edc49d610_b.jpg__95b1d7d4
ava__train__421076.jpg__43cf1e95,ava,train,data/processed/ava/train.csv,data/raw/ava/images/421076.jpg,/home/omen_pc1/ava/images/421076.jpg,421076.jpg,640,428,,,6.011764,0.0,0.0,1.0,0.003922,8.0,0.031373,25.0,0.098039,66.0,0.258824,75.0,0.294118,35.0,0.137255,29.0,0.113725,10.0,0.039216,6.0,0.023529,5.364931,0.484992,0.477152,0.584929,"['alamp', 'nima', 'rgnet']",0.531825,0.521439,0.010386,996,1164,-168,0.3316666666666666,middle_near_miss,False,middle_near_miss,teacher__49__ava__421076.jpg__38041988
ava__train__719800.jpg__e53287c1,ava,train,data/processed/ava/train.csv,data/raw/ava/images/719800.jpg,/home/omen_pc1/ava/images/719800.jpg,719800.jpg,586,720,,,7.058824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007353,11.0,0.080882,44.0,0.323529,28.0,0.205882,32.0,0.235294,15.0,0.110294,5.0,0.036765,5.869271,0.54103,0.591569,0.434011,"['alamp', 'nima', 'rgnet']",0.507736,0.520965,-0.013229,1311,1174,137,0.4366666666666666,middle_near_miss,False,middle_near_miss,teacher__50__ava__719800.jpg__48d626a1
ava__test__829708.jpg__b9ab00df,ava,test,data/processed/ava/test.csv,data/raw/ava/images/829708.jpg,/home/omen_pc1/ava/images/829708.jpg,829708.jpg,640,640,,,4.848342,2.0,0.009479,25.0,0.118483,14.0,0.066351,28.0,0.132701,68.0,0.322275,54.0,0.255924,13.0,0.061611,4.0,0.018957,0.0,0.0,3.0,0.014218,4.872174,0.430242,0.405041,0.446981,"['alamp', 'nima', 'rgnet']",0.428531,0.425597,0.002934,2460,2585,-125,0.8196666666666667,rejected_low,False,rejected_low,teacher__51__ava__829708.jpg__e540e3ae
aadb__test__farm1_395_20022784108_4ab87e2dac_b.jpg__9ce0bbc1,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_20022784108_4ab87e2dac_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_20022784108_4ab87e2dac_b.jpg,farm1_395_20022784108_4ab87e2dac_b.jpg,682,1024,0.95,farm1_395_20022784108_4ab87e2dac_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.63241,0.514712,0.613529,0.613862,"['alamp', 'nima', 'rgnet']",0.603814,0.59884,0.004974,370,362,8,0.123,selected_high,True,selected_high,teacher__52__aadb__farm1_395_20022784108_4ab87e2dac_b.jpg__5e5f196a
ava__train__677843.jpg__8d68461d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/677843.jpg,/home/omen_pc1/ava/images/677843.jpg,677843.jpg,720,504,,,5.793103,0.0,0.0,3.0,0.02069,2.0,0.013793,11.0,0.075862,43.0,0.296552,50.0,0.344828,23.0,0.158621,10.0,0.068966,2.0,0.013793,1.0,0.006897,6.038827,0.55987,0.617287,0.58594,"['alamp', 'nima', 'rgnet']",0.595872,0.596136,-0.000264,417,387,30,0.1386666666666666,selected_high,True,selected_high,teacher__53__ava__677843.jpg__71dfc20c
aadb__val__farm1_387_20160784366_84c00a0d0a_b.jpg__7ba1725c,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_387_20160784366_84c00a0d0a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_387_20160784366_84c00a0d0a_b.jpg,farm1_387_20160784366_84c00a0d0a_b.jpg,1024,683,0.85,farm1_387_20160784366_84c00a0d0a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.637064,0.515229,0.463639,0.518785,"['alamp', 'nima', 'rgnet']",0.496371,0.493436,0.002935,1492,1579,-87,0.497,middle_near_miss,False,middle_near_miss,teacher__54__aadb__farm1_387_20160784366_84c00a0d0a_b.jpg__4f55b367
ava__train__88928.jpg__cb661681,ava,train,data/processed/ava/train.csv,data/raw/ava/images/88928.jpg,/home/omen_pc1/ava/images/88928.jpg,88928.jpg,639,478,,,5.58885,1.0,0.003484,9.0,0.031359,13.0,0.045296,52.0,0.181185,69.0,0.240418,70.0,0.243902,38.0,0.132404,17.0,0.059233,9.0,0.031359,9.0,0.031359,5.750535,0.527837,0.662549,0.660075,"['alamp', 'nima', 'rgnet']",0.647841,0.641353,0.006488,174,165,9,0.0576666666666666,selected_high,True,selected_high,teacher__55__ava__88928.jpg__2205bede
aadb__train__farm1_363_19653498564_03bc775fb8_b.jpg__51e881c9,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_363_19653498564_03bc775fb8_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_363_19653498564_03bc775fb8_b.jpg,farm1_363_19653498564_03bc775fb8_b.jpg,1024,980,0.7,farm1_363_19653498564_03bc775fb8_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.766008,0.529556,0.648981,0.766865,"['alamp', 'nima', 'rgnet']",0.695981,0.678221,0.01776,80,84,-4,0.0263333333333333,selected_high,True,selected_high,teacher__56__aadb__farm1_363_19653498564_03bc775fb8_b.jpg__cd2520fe
aadb__train__farm1_383_20184947482_0d90e80db5_b.jpg__18028a86,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_20184947482_0d90e80db5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_20184947482_0d90e80db5_b.jpg,farm1_383_20184947482_0d90e80db5_b.jpg,1024,768,0.55,farm1_383_20184947482_0d90e80db5_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.747712,0.527524,0.568934,0.529319,"['alamp', 'nima', 'rgnet']",0.544986,0.546876,-0.00189,853,839,14,0.284,selected_high,True,selected_high,teacher__57__aadb__farm1_383_20184947482_0d90e80db5_b.jpg__793c9fe4
aadb__train__farm1_347_19657069024_522e022970_b.jpg__4c670e0b,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_347_19657069024_522e022970_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_347_19657069024_522e022970_b.jpg,farm1_347_19657069024_522e022970_b.jpg,1024,683,0.35,farm1_347_19657069024_522e022970_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.317797,0.479755,0.511308,0.368218,"['alamp', 'nima', 'rgnet']",0.436608,0.449339,-0.012731,2371,2296,75,0.79,rejected_low,False,rejected_low,teacher__58__aadb__farm1_347_19657069024_522e022970_b.jpg__9b15efb0
aadb__train__farm1_255_19662764583_8e52368f78_b.jpg__ba3c55ea,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19662764583_8e52368f78_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19662764583_8e52368f78_b.jpg,farm1_255_19662764583_8e52368f78_b.jpg,1024,683,0.35,farm1_255_19662764583_8e52368f78_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.815104,0.535012,0.425435,0.392495,"['alamp', 'nima', 'rgnet']",0.419923,0.428696,-0.008773,2557,2542,15,0.852,rejected_low,False,rejected_low,teacher__59__aadb__farm1_255_19662764583_8e52368f78_b.jpg__7cdc4255
aadb__val__farm1_439_20120932302_29f76898e2_b.jpg__33e3d767,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_439_20120932302_29f76898e2_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_439_20120932302_29f76898e2_b.jpg,farm1_439_20120932302_29f76898e2_b.jpg,1024,768,0.4,farm1_439_20120932302_29f76898e2_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.693684,0.52152,0.531741,0.55566,"['alamp', 'nima', 'rgnet']",0.542678,0.539775,0.002903,873,915,-42,0.2906666666666667,selected_high,True,selected_high,teacher__60__aadb__farm1_439_20120932302_29f76898e2_b.jpg__cc29fb29
ava__train__756190.jpg__4a0e3d49,ava,train,data/processed/ava/train.csv,data/raw/ava/images/756190.jpg,/home/omen_pc1/ava/images/756190.jpg,756190.jpg,720,513,,,4.576037,7.0,0.032258,5.0,0.023041,23.0,0.105991,54.0,0.248848,87.0,0.400922,31.0,0.142857,10.0,0.046083,0.0,0.0,0.0,0.0,0.0,0.0,6.147354,0.571928,0.528351,0.705488,"['alamp', 'nima', 'rgnet']",0.621277,0.605742,0.015535,274,322,-48,0.091,selected_high,True,selected_high,teacher__61__ava__756190.jpg__614edc13
aadb__train__farm1_414_20009306060_264a7c1b0d_b.jpg__e7a7b0ac,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_414_20009306060_264a7c1b0d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_414_20009306060_264a7c1b0d_b.jpg,farm1_414_20009306060_264a7c1b0d_b.jpg,768,1024,0.35,farm1_414_20009306060_264a7c1b0d_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.465812,0.496201,0.465556,0.309811,"['alamp', 'nima', 'rgnet']",0.390748,0.407855,-0.017107,2789,2733,56,0.9293333333333332,rejected_low,False,rejected_low,teacher__62__aadb__farm1_414_20009306060_264a7c1b0d_b.jpg__c5dd2fc4
ava__train__779836.jpg__abf3d6a6,ava,train,data/processed/ava/train.csv,data/raw/ava/images/779836.jpg,/home/omen_pc1/ava/images/779836.jpg,779836.jpg,640,515,,,5.166666,1.0,0.005747,7.0,0.04023,8.0,0.045977,37.0,0.212644,59.0,0.33908,38.0,0.218391,9.0,0.051724,11.0,0.063218,2.0,0.011494,2.0,0.011494,5.512671,0.501408,0.389854,0.38153,"['alamp', 'nima', 'rgnet']",0.396847,0.403257,-0.00641,2753,2769,-16,0.9173333333333332,rejected_low,False,rejected_low,teacher__63__ava__779836.jpg__66f4efb0
ava__train__412308.jpg__8e4d6f88,ava,train,data/processed/ava/train.csv,data/raw/ava/images/412308.jpg,/home/omen_pc1/ava/images/412308.jpg,412308.jpg,465,640,,,4.861244,5.0,0.023923,3.0,0.014354,14.0,0.066986,55.0,0.263158,78.0,0.373206,38.0,0.181818,10.0,0.047847,2.0,0.009569,1.0,0.004785,3.0,0.014354,5.263214,0.47369,0.479696,0.395237,"['alamp', 'nima', 'rgnet']",0.436866,0.445012,-0.008146,2367,2354,13,0.7886666666666666,rejected_low,False,rejected_low,teacher__64__ava__412308.jpg__5792c22a
ava__train__236271.jpg__3ef1cc67,ava,train,data/processed/ava/train.csv,data/raw/ava/images/236271.jpg,/home/omen_pc1/ava/images/236271.jpg,236271.jpg,640,492,,,5.397321,0.0,0.0,1.0,0.004464,7.0,0.03125,42.0,0.1875,88.0,0.392857,47.0,0.209821,24.0,0.107143,8.0,0.035714,6.0,0.026786,1.0,0.004464,5.281472,0.475719,0.438915,0.38475,"['alamp', 'nima', 'rgnet']",0.415513,0.42277,-0.007257,2603,2613,-10,0.8673333333333333,rejected_low,False,rejected_low,teacher__65__ava__236271.jpg__b3d31e35
ava__train__206524.jpg__88cf591b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/206524.jpg,/home/omen_pc1/ava/images/206524.jpg,206524.jpg,640,480,,,5.601351,1.0,0.003378,9.0,0.030405,16.0,0.054054,45.0,0.152027,70.0,0.236486,71.0,0.239865,50.0,0.168919,24.0,0.081081,7.0,0.023649,3.0,0.010135,5.948613,0.549846,0.457426,0.434639,"['alamp', 'nima', 'rgnet']",0.455275,0.462174,-0.006899,2128,2113,15,0.709,rejected_low,False,rejected_low,teacher__66__ava__206524.jpg__24ef012a
ava__train__659660.jpg__bdb73234,ava,train,data/processed/ava/train.csv,data/raw/ava/images/659660.jpg,/home/omen_pc1/ava/images/659660.jpg,659660.jpg,640,417,,,5.100437,4.0,0.017467,6.0,0.026201,14.0,0.061135,41.0,0.179039,80.0,0.349345,56.0,0.244541,16.0,0.069869,11.0,0.048035,0.0,0.0,1.0,0.004367,5.891912,0.543546,0.57897,0.636605,"['alamp', 'nima', 'rgnet']",0.604245,0.59671,0.007535,368,379,-11,0.1223333333333333,selected_high,True,selected_high,teacher__67__ava__659660.jpg__5218df89
ava__train__186823.jpg__938b3895,ava,train,data/processed/ava/train.csv,data/raw/ava/images/186823.jpg,/home/omen_pc1/ava/images/186823.jpg,186823.jpg,640,431,,,5.32107,3.0,0.010033,8.0,0.026756,25.0,0.083612,58.0,0.19398,76.0,0.254181,66.0,0.220736,31.0,0.103679,20.0,0.06689,8.0,0.026756,4.0,0.013378,5.534316,0.503813,0.471195,0.493916,"['alamp', 'nima', 'rgnet']",0.485817,0.485176,0.000641,1634,1710,-76,0.5443333333333333,middle_near_miss,False,middle_near_miss,teacher__68__ava__186823.jpg__5738b10d
ava__train__684174.jpg__bf8961d8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/684174.jpg,/home/omen_pc1/ava/images/684174.jpg,684174.jpg,720,720,,,6.08805,0.0,0.0,0.0,0.0,1.0,0.006289,8.0,0.050314,35.0,0.220126,72.0,0.45283,27.0,0.169811,10.0,0.062893,3.0,0.018868,3.0,0.018868,5.884342,0.542705,0.519168,0.645611,"['alamp', 'nima', 'rgnet']",0.584743,0.573276,0.011467,487,571,-84,0.162,selected_high,True,selected_high,teacher__69__ava__684174.jpg__cb2d6895
aadb__test__farm1_386_20189395322_4e0eccdefe_b.jpg__deb95fd0,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20189395322_4e0eccdefe_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20189395322_4e0eccdefe_b.jpg,farm1_386_20189395322_4e0eccdefe_b.jpg,1024,683,0.5,farm1_386_20189395322_4e0eccdefe_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.178673,0.464297,0.474715,0.440341,"['alamp', 'nima', 'rgnet']",0.456486,0.459403,-0.002917,2105,2152,-47,0.7013333333333334,rejected_low,False,rejected_low,teacher__70__aadb__farm1_386_20189395322_4e0eccdefe_b.jpg__a5c8ac87
aadb__train__farm4_3728_20261663345_195e193913_b.jpg__7bbd16df,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3728_20261663345_195e193913_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3728_20261663345_195e193913_b.jpg,farm4_3728_20261663345_195e193913_b.jpg,693,1024,0.333,farm4_3728_20261663345_195e193913_b.jpg,,,,,,,,,,,,,,,,,,,,,,6.012895,0.556988,0.417772,0.375263,"['alamp', 'nima', 'rgnet']",0.410439,0.421651,-0.011212,2648,2623,25,0.8823333333333333,rejected_low,False,rejected_low,teacher__71__aadb__farm4_3728_20261663345_195e193913_b.jpg__a8b4e6a6
ava__test__23968.jpg__03f16137,ava,test,data/processed/ava/test.csv,data/raw/ava/images/23968.jpg,/home/omen_pc1/ava/images/23968.jpg,23968.jpg,480,640,,,6.810276,1.0,0.003953,1.0,0.003953,7.0,0.027668,11.0,0.043478,29.0,0.114625,60.0,0.237154,62.0,0.245059,41.0,0.162055,22.0,0.086957,19.0,0.075099,6.026615,0.558513,0.560553,0.64732,"['alamp', 'nima', 'rgnet']",0.603733,0.594954,0.008779,372,402,-30,0.1236666666666666,selected_high,True,selected_high,teacher__72__ava__23968.jpg__5b81cd78
ava__train__91372.jpg__8e6ae3c9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/91372.jpg,/home/omen_pc1/ava/images/91372.jpg,91372.jpg,600,454,,,4.816619,4.0,0.011461,21.0,0.060172,40.0,0.114613,66.0,0.189112,113.0,0.323782,67.0,0.191977,25.0,0.071633,9.0,0.025788,3.0,0.008596,1.0,0.002865,5.477186,0.497465,0.589134,0.576689,"['alamp', 'nima', 'rgnet']",0.573745,0.570406,0.003339,581,602,-21,0.1933333333333333,selected_high,True,selected_high,teacher__73__ava__91372.jpg__765a23a1
ava__train__551330.jpg__d48da271,ava,train,data/processed/ava/train.csv,data/raw/ava/images/551330.jpg,/home/omen_pc1/ava/images/551330.jpg,551330.jpg,480,640,,,4.982456,0.0,0.0,0.0,0.0,10.0,0.087719,25.0,0.219298,49.0,0.429825,22.0,0.192982,5.0,0.04386,2.0,0.017544,0.0,0.0,1.0,0.008772,5.417196,0.4908,0.502732,0.511175,"['alamp', 'nima', 'rgnet']",0.50576,0.504319,0.001441,1343,1416,-73,0.4473333333333333,middle_near_miss,False,middle_near_miss,teacher__74__ava__551330.jpg__e31cfa84
aadb__train__farm1_426_20179170345_140c768e97_b.jpg__c320a0a4,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_426_20179170345_140c768e97_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_426_20179170345_140c768e97_b.jpg,farm1_426_20179170345_140c768e97_b.jpg,1024,768,0.6,farm1_426_20179170345_140c768e97_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.575838,0.508426,0.547407,0.393186,"['alamp', 'nima', 'rgnet']",0.466398,0.479871,-0.013473,1957,1796,161,0.652,middle_near_miss,False,middle_near_miss,teacher__75__aadb__farm1_426_20179170345_140c768e97_b.jpg__ea77b9c2
ava__train__827658.jpg__7157ef1d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/827658.jpg,/home/omen_pc1/ava/images/827658.jpg,827658.jpg,640,426,,,5.708738,1.0,0.004854,1.0,0.004854,9.0,0.043689,22.0,0.106796,61.0,0.296117,64.0,0.31068,26.0,0.126214,14.0,0.067961,5.0,0.024272,3.0,0.014563,5.36696,0.485218,0.550538,0.515115,"['alamp', 'nima', 'rgnet']",0.526294,0.526571,-0.000277,1059,1089,-30,0.3526666666666667,middle_near_miss,False,middle_near_miss,teacher__76__ava__827658.jpg__b098dc1f
ava__train__546643.jpg__a9c9e511,ava,train,data/processed/ava/train.csv,data/raw/ava/images/546643.jpg,/home/omen_pc1/ava/images/546643.jpg,546643.jpg,640,480,,,3.570093,8.0,0.074766,15.0,0.140187,21.0,0.196262,39.0,0.364486,21.0,0.196262,2.0,0.018692,0.0,0.0,1.0,0.009346,0.0,0.0,0.0,0.0,5.399476,0.488831,0.613393,0.526086,"['alamp', 'nima', 'rgnet']",0.557283,0.559786,-0.002503,724,695,29,0.241,selected_high,True,selected_high,teacher__77__ava__546643.jpg__298d2eb4
ava__train__334916.jpg__007c997a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/334916.jpg,/home/omen_pc1/ava/images/334916.jpg,334916.jpg,640,493,,,4.936364,5.0,0.022727,11.0,0.05,23.0,0.104545,49.0,0.222727,57.0,0.259091,43.0,0.195455,20.0,0.090909,3.0,0.013636,3.0,0.013636,6.0,0.027273,5.770452,0.53005,0.443411,0.413579,"['alamp', 'nima', 'rgnet']",0.437159,0.444474,-0.007315,2364,2362,2,0.7876666666666666,rejected_low,False,rejected_low,teacher__78__ava__334916.jpg__6b77e5c9
ava__train__921261.jpg__744f6f1d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/921261.jpg,/home/omen_pc1/ava/images/921261.jpg,921261.jpg,800,533,,,4.977778,2.0,0.014815,3.0,0.022222,11.0,0.081481,20.0,0.148148,57.0,0.422222,30.0,0.222222,10.0,0.074074,2.0,0.014815,0.0,0.0,0.0,0.0,5.987867,0.554207,0.338272,0.385697,"['alamp', 'nima', 'rgnet']",0.383578,0.389632,-0.006054,2832,2850,-18,0.9436666666666668,rejected_low,False,rejected_low,teacher__79__ava__921261.jpg__4920e85f
ava__train__952167.jpg__dcaebd89,ava,train,data/processed/ava/train.csv,data/raw/ava/images/952167.jpg,/home/omen_pc1/ava/images/952167.jpg,952167.jpg,775,578,,,4.560241,3.0,0.018072,2.0,0.012048,21.0,0.126506,47.0,0.283133,68.0,0.409639,19.0,0.114458,4.0,0.024096,1.0,0.006024,1.0,0.006024,0.0,0.0,5.360006,0.484445,0.570833,0.813277,"['alamp', 'nima', 'rgnet']",0.683416,0.654852,0.028564,97,136,-39,0.032,selected_high,True,selected_high,teacher__80__ava__952167.jpg__3bbf278c
ava__train__330773.jpg__62a5f8c9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/330773.jpg,/home/omen_pc1/ava/images/330773.jpg,330773.jpg,640,437,,,4.974729,3.0,0.01083,11.0,0.039711,29.0,0.104693,64.0,0.231047,86.0,0.310469,43.0,0.155235,21.0,0.075812,11.0,0.039711,3.0,0.01083,6.0,0.021661,5.736733,0.526304,0.501944,0.503344,"['alamp', 'nima', 'rgnet']",0.50508,0.506158,-0.001078,1351,1384,-33,0.45,middle_near_miss,False,middle_near_miss,teacher__81__ava__330773.jpg__d8df7d23
ava__train__488759.jpg__0734b336,ava,train,data/processed/ava/train.csv,data/raw/ava/images/488759.jpg,/home/omen_pc1/ava/images/488759.jpg,488759.jpg,640,427,,,5.379487,2.0,0.010256,0.0,0.0,7.0,0.035897,30.0,0.153846,75.0,0.384615,52.0,0.266667,18.0,0.092308,7.0,0.035897,3.0,0.015385,1.0,0.005128,5.732637,0.525849,0.539944,0.406459,"['alamp', 'nima', 'rgnet']",0.471792,0.484436,-0.012644,1864,1723,141,0.621,middle_near_miss,False,middle_near_miss,teacher__82__ava__488759.jpg__5c2d3077
aadb__train__farm1_384_20009567880_f091d304ae_b.jpg__2ee001e5,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_384_20009567880_f091d304ae_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_384_20009567880_f091d304ae_b.jpg,farm1_384_20009567880_f091d304ae_b.jpg,683,1024,0.7,farm1_384_20009567880_f091d304ae_b.jpg,,,,,,,,,,,,,,,,,,,,,,6.297129,0.58857,0.618424,0.606743,"['alamp', 'nima', 'rgnet']",0.609598,0.609274,0.000324,318,303,15,0.1056666666666666,selected_high,True,selected_high,teacher__83__aadb__farm1_384_20009567880_f091d304ae_b.jpg__afdf6734
