id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10
aadb__test__farm1_361_19996050940_34bffeefcc_b.jpg__4b158b67,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_361_19996050940_34bffeefcc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_361_19996050940_34bffeefcc_b.jpg,farm1_361_19996050940_34bffeefcc_b.jpg,1024,1024,0.5,farm1_361_19996050940_34bffeefcc_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_365_19969920259_893e08cbb8_b.jpg__fc8ace30,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_19969920259_893e08cbb8_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_19969920259_893e08cbb8_b.jpg,farm1_365_19969920259_893e08cbb8_b.jpg,683,1024,0.6,farm1_365_19969920259_893e08cbb8_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_365_19991791589_2bbe177080_b.jpg__846a5c12,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_19991791589_2bbe177080_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_19991791589_2bbe177080_b.jpg,farm1_365_19991791589_2bbe177080_b.jpg,1024,576,0.3,farm1_365_19991791589_2bbe177080_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_366_19960493296_8dd7167d47_b.jpg__2ca62f95,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_366_19960493296_8dd7167d47_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_366_19960493296_8dd7167d47_b.jpg,farm1_366_19960493296_8dd7167d47_b.jpg,680,1024,0.7,farm1_366_19960493296_8dd7167d47_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_368_20102432292_8a3e1155ae_b.jpg__732d0422,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_20102432292_8a3e1155ae_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_20102432292_8a3e1155ae_b.jpg,farm1_368_20102432292_8a3e1155ae_b.jpg,1024,683,0.3,farm1_368_20102432292_8a3e1155ae_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_369_19535030033_325b50abb2_b.jpg__f01f46d9,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_369_19535030033_325b50abb2_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_369_19535030033_325b50abb2_b.jpg,farm1_369_19535030033_325b50abb2_b.jpg,1024,575,0.4,farm1_369_19535030033_325b50abb2_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_371_19360550413_20cda81766_b.jpg__e32a58d5,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19360550413_20cda81766_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19360550413_20cda81766_b.jpg,farm1_371_19360550413_20cda81766_b.jpg,1024,768,0.438,farm1_371_19360550413_20cda81766_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_371_19927626688_393a448f8c_b.jpg__de184e91,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19927626688_393a448f8c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19927626688_393a448f8c_b.jpg,farm1_371_19927626688_393a448f8c_b.jpg,1024,681,0.6,farm1_371_19927626688_393a448f8c_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_371_19987576525_78aac37532_b.jpg__99ea564c,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19987576525_78aac37532_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19987576525_78aac37532_b.jpg,farm1_371_19987576525_78aac37532_b.jpg,1024,683,0.3,farm1_371_19987576525_78aac37532_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_373_20080558272_fe85ded511_b.jpg__85d5ab3a,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_373_20080558272_fe85ded511_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_373_20080558272_fe85ded511_b.jpg,farm1_373_20080558272_fe85ded511_b.jpg,680,1024,0.625,farm1_373_20080558272_fe85ded511_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_379_20125936556_2f94147acb_b.jpg__8ef1b9dd,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_379_20125936556_2f94147acb_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_379_20125936556_2f94147acb_b.jpg,farm1_379_20125936556_2f94147acb_b.jpg,1024,683,0.35,farm1_379_20125936556_2f94147acb_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_383_20193217511_6417b079ba_b.jpg__c78ba43c,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_20193217511_6417b079ba_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_20193217511_6417b079ba_b.jpg,farm1_383_20193217511_6417b079ba_b.jpg,1024,768,0.7,farm1_383_20193217511_6417b079ba_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_385_20302668926_eb0132105e_b.jpg__b99f0f68,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_385_20302668926_eb0132105e_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_385_20302668926_eb0132105e_b.jpg,farm1_385_20302668926_eb0132105e_b.jpg,1024,686,0.65,farm1_385_20302668926_eb0132105e_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_386_20189395322_4e0eccdefe_b.jpg__deb95fd0,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20189395322_4e0eccdefe_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20189395322_4e0eccdefe_b.jpg,farm1_386_20189395322_4e0eccdefe_b.jpg,1024,683,0.5,farm1_386_20189395322_4e0eccdefe_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_386_20277033045_6a6d19cf4e_b.jpg__bf8930d8,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20277033045_6a6d19cf4e_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20277033045_6a6d19cf4e_b.jpg,farm1_386_20277033045_6a6d19cf4e_b.jpg,1024,683,0.9,farm1_386_20277033045_6a6d19cf4e_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_389_20089707596_9aa3a2b3ba_b.jpg__87ce3d4f,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_389_20089707596_9aa3a2b3ba_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_389_20089707596_9aa3a2b3ba_b.jpg,farm1_389_20089707596_9aa3a2b3ba_b.jpg,1024,681,0.7,farm1_389_20089707596_9aa3a2b3ba_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_390_19472745043_30e6583e7a_b.jpg__93716b3c,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_390_19472745043_30e6583e7a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_390_19472745043_30e6583e7a_b.jpg,farm1_390_19472745043_30e6583e7a_b.jpg,1024,683,0.85,farm1_390_19472745043_30e6583e7a_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_390_20246211406_3c3f0919b1_b.jpg__3c96d362,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_390_20246211406_3c3f0919b1_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_390_20246211406_3c3f0919b1_b.jpg,farm1_390_20246211406_3c3f0919b1_b.jpg,1024,540,0.5,farm1_390_20246211406_3c3f0919b1_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_391_19645963734_f7c6b68a40_b.jpg__7fbf1bf0,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_391_19645963734_f7c6b68a40_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_391_19645963734_f7c6b68a40_b.jpg,farm1_391_19645963734_f7c6b68a40_b.jpg,1024,683,0.5,farm1_391_19645963734_f7c6b68a40_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_392_20138260089_60d41675c9_b.jpg__f104bd7e,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_392_20138260089_60d41675c9_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_392_20138260089_60d41675c9_b.jpg,farm1_392_20138260089_60d41675c9_b.jpg,1024,768,0.6,farm1_392_20138260089_60d41675c9_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_395_19360481583_fab0288633_b.jpg__2b07c140,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_19360481583_fab0288633_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_19360481583_fab0288633_b.jpg,farm1_395_19360481583_fab0288633_b.jpg,768,1024,0.3,farm1_395_19360481583_fab0288633_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_395_20022784108_4ab87e2dac_b.jpg__9ce0bbc1,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_20022784108_4ab87e2dac_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_20022784108_4ab87e2dac_b.jpg,farm1_395_20022784108_4ab87e2dac_b.jpg,682,1024,0.95,farm1_395_20022784108_4ab87e2dac_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_399_20179945811_0a5b6ee482_b.jpg__a589fefb,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_399_20179945811_0a5b6ee482_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_399_20179945811_0a5b6ee482_b.jpg,farm1_399_20179945811_0a5b6ee482_b.jpg,1024,768,0.6,farm1_399_20179945811_0a5b6ee482_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_400_20144116402_0510682e4a_b.jpg__6861ee07,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_400_20144116402_0510682e4a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_400_20144116402_0510682e4a_b.jpg,farm1_400_20144116402_0510682e4a_b.jpg,1024,683,0.55,farm1_400_20144116402_0510682e4a_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_424_20154010532_612da4e03b_b.jpg__d49203a4,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_424_20154010532_612da4e03b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_424_20154010532_612da4e03b_b.jpg,farm1_424_20154010532_612da4e03b_b.jpg,1024,683,0.833,farm1_424_20154010532_612da4e03b_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_431_20136687092_1bbaacc556_b.jpg__58e7d5de,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_431_20136687092_1bbaacc556_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_431_20136687092_1bbaacc556_b.jpg,farm1_431_20136687092_1bbaacc556_b.jpg,1024,768,0.85,farm1_431_20136687092_1bbaacc556_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_433_20000330959_6a13c8ca8d_b.jpg__e26c8a4e,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_433_20000330959_6a13c8ca8d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_433_20000330959_6a13c8ca8d_b.jpg,farm1_433_20000330959_6a13c8ca8d_b.jpg,685,1024,0.75,farm1_433_20000330959_6a13c8ca8d_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_436_19928660899_cabcb63b83_b.jpg__bb176e37,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_436_19928660899_cabcb63b83_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_436_19928660899_cabcb63b83_b.jpg,farm1_436_19928660899_cabcb63b83_b.jpg,1024,683,0.575,farm1_436_19928660899_cabcb63b83_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_437_20163520542_f6d66c3bd6_b.jpg__9a99674b,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_437_20163520542_f6d66c3bd6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_437_20163520542_f6d66c3bd6_b.jpg,farm1_437_20163520542_f6d66c3bd6_b.jpg,683,1024,0.7,farm1_437_20163520542_f6d66c3bd6_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_442_19922373539_8ccb0190fb_b.jpg__92121afd,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_442_19922373539_8ccb0190fb_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_442_19922373539_8ccb0190fb_b.jpg,farm1_442_19922373539_8ccb0190fb_b.jpg,1024,831,0.1,farm1_442_19922373539_8ccb0190fb_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_463_20163338805_0697b6b4ac_b.jpg__e53296bb,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_463_20163338805_0697b6b4ac_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_463_20163338805_0697b6b4ac_b.jpg,farm1_463_20163338805_0697b6b4ac_b.jpg,1024,683,0.55,farm1_463_20163338805_0697b6b4ac_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_477_19571267684_6730df90e5_b.jpg__0247e805,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_477_19571267684_6730df90e5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_477_19571267684_6730df90e5_b.jpg,farm1_477_19571267684_6730df90e5_b.jpg,768,1024,0.7,farm1_477_19571267684_6730df90e5_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_483_19585185533_6622bcf4c7_b.jpg__859c1cba,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19585185533_6622bcf4c7_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19585185533_6622bcf4c7_b.jpg,farm1_483_19585185533_6622bcf4c7_b.jpg,1024,683,0.7,farm1_483_19585185533_6622bcf4c7_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_493_19564086333_84bde9e49d_b.jpg__dbdb0bbf,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_493_19564086333_84bde9e49d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_493_19564086333_84bde9e49d_b.jpg,farm1_493_19564086333_84bde9e49d_b.jpg,1024,685,0.8,farm1_493_19564086333_84bde9e49d_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_501_20169624366_94484af9cc_b.jpg__69840370,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_501_20169624366_94484af9cc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_501_20169624366_94484af9cc_b.jpg,farm1_501_20169624366_94484af9cc_b.jpg,1024,1024,0.45,farm1_501_20169624366_94484af9cc_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_504_19956050456_7bd96daf66_b.jpg__0be28fa6,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_504_19956050456_7bd96daf66_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_504_19956050456_7bd96daf66_b.jpg,farm1_504_19956050456_7bd96daf66_b.jpg,1024,683,0.55,farm1_504_19956050456_7bd96daf66_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_521_20184217866_848e641898_b.jpg__cdbaa430,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_521_20184217866_848e641898_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_521_20184217866_848e641898_b.jpg,farm1_521_20184217866_848e641898_b.jpg,1024,681,0.3,farm1_521_20184217866_848e641898_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm1_561_20200331251_a10c367846_b.jpg__d976bbd6,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_561_20200331251_a10c367846_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_561_20200331251_a10c367846_b.jpg,farm1_561_20200331251_a10c367846_b.jpg,768,1024,0.5,farm1_561_20200331251_a10c367846_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3691_19504796184_928222d321_b.jpg__052e440f,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3691_19504796184_928222d321_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3691_19504796184_928222d321_b.jpg,farm4_3691_19504796184_928222d321_b.jpg,1024,681,0.8,farm4_3691_19504796184_928222d321_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3693_20009983750_2c57dd60ce_b.jpg__eacd3c88,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3693_20009983750_2c57dd60ce_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3693_20009983750_2c57dd60ce_b.jpg,farm4_3693_20009983750_2c57dd60ce_b.jpg,1024,768,0.5,farm4_3693_20009983750_2c57dd60ce_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3703_19520585233_26c67f936d_b.jpg__7655fe7d,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3703_19520585233_26c67f936d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3703_19520585233_26c67f936d_b.jpg,farm4_3703_19520585233_26c67f936d_b.jpg,1024,683,0.15,farm4_3703_19520585233_26c67f936d_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3710_20155640915_2740d92e20_b.jpg__78a0afd0,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3710_20155640915_2740d92e20_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3710_20155640915_2740d92e20_b.jpg,farm4_3710_20155640915_2740d92e20_b.jpg,1024,683,0.4,farm4_3710_20155640915_2740d92e20_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3737_19553987984_f640cb3f75_b.jpg__f3ae4d04,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3737_19553987984_f640cb3f75_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3737_19553987984_f640cb3f75_b.jpg,farm4_3737_19553987984_f640cb3f75_b.jpg,800,508,0.65,farm4_3737_19553987984_f640cb3f75_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3763_19661241693_59b46dcd03_b.jpg__bdb92955,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3763_19661241693_59b46dcd03_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3763_19661241693_59b46dcd03_b.jpg,farm4_3763_19661241693_59b46dcd03_b.jpg,1024,683,0.4,farm4_3763_19661241693_59b46dcd03_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__test__farm4_3782_20257244016_f48605817a_b.jpg__b72ae41e,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3782_20257244016_f48605817a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3782_20257244016_f48605817a_b.jpg,farm4_3782_20257244016_f48605817a_b.jpg,1024,683,0.6,farm4_3782_20257244016_f48605817a_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_255_19452343093_8ee7e5e375_b.jpg__827af555,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19452343093_8ee7e5e375_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19452343093_8ee7e5e375_b.jpg,farm1_255_19452343093_8ee7e5e375_b.jpg,1024,575,0.9,farm1_255_19452343093_8ee7e5e375_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_255_19662764583_8e52368f78_b.jpg__ba3c55ea,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19662764583_8e52368f78_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_19662764583_8e52368f78_b.jpg,farm1_255_19662764583_8e52368f78_b.jpg,1024,683,0.35,farm1_255_19662764583_8e52368f78_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_255_20199817741_1bb7b9caa9_b.jpg__f525bdf7,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20199817741_1bb7b9caa9_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20199817741_1bb7b9caa9_b.jpg,farm1_255_20199817741_1bb7b9caa9_b.jpg,768,1024,0.5,farm1_255_20199817741_1bb7b9caa9_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_255_20203386975_7622ce4d60_b.jpg__6fadac83,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20203386975_7622ce4d60_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20203386975_7622ce4d60_b.jpg,farm1_255_20203386975_7622ce4d60_b.jpg,1024,809,0.542,farm1_255_20203386975_7622ce4d60_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_255_20242533376_da8a556956_b.jpg__7d335576,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20242533376_da8a556956_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20242533376_da8a556956_b.jpg,farm1_255_20242533376_da8a556956_b.jpg,1024,683,0.55,farm1_255_20242533376_da8a556956_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_255_20257860752_ca780dc615_b.jpg__6898c935,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20257860752_ca780dc615_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20257860752_ca780dc615_b.jpg,farm1_255_20257860752_ca780dc615_b.jpg,1024,683,0.6,farm1_255_20257860752_ca780dc615_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_256_19570712724_9738fa8555_b.jpg__2430133b,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_19570712724_9738fa8555_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_19570712724_9738fa8555_b.jpg,farm1_256_19570712724_9738fa8555_b.jpg,1024,1024,0.5,farm1_256_19570712724_9738fa8555_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_256_19572485923_d2451e202a_b.jpg__7cb24124,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_19572485923_d2451e202a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_19572485923_d2451e202a_b.jpg,farm1_256_19572485923_d2451e202a_b.jpg,1024,683,0.8,farm1_256_19572485923_d2451e202a_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_256_20077302665_6b1808e886_b.jpg__e90e616e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20077302665_6b1808e886_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20077302665_6b1808e886_b.jpg,farm1_256_20077302665_6b1808e886_b.jpg,768,1024,0.4,farm1_256_20077302665_6b1808e886_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_256_20110259962_d09ee3f5d6_b.jpg__5081f52f,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20110259962_d09ee3f5d6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20110259962_d09ee3f5d6_b.jpg,farm1_256_20110259962_d09ee3f5d6_b.jpg,1024,683,0.45,farm1_256_20110259962_d09ee3f5d6_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_256_20254082742_df6af17820_b.jpg__49eb4334,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20254082742_df6af17820_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20254082742_df6af17820_b.jpg,farm1_256_20254082742_df6af17820_b.jpg,1024,683,0.55,farm1_256_20254082742_df6af17820_b.jpg,,,,,,,,,,,,,,,,,,,,,
